1,SERV-1,SERVICE - POLICE SERVICE,2023-04-12,1500,3300 OAKSHADE CT,FAIRFAX,VA,22033
1,SERV-5,SERVICE - ANIMAL DESTROYED BY CHEMICAL,2023-04-12,1613,4400 SAN MARCOS CT,FAIRFAX,VA,22030
1,TAMP-290-3,TAMPERING - AUTO/TRUCK/OTHER VEHICLE,2023-04-12,1644,14300 CLIMBING ROSE WAY,CENTREVILLE,VA,20121
1,SERV-29,SERVICE - DOMESTIC DISPUTE,2023-04-12,1515,5500 HEMING AVE,SPRINGFIELD,VA,22151
1,SUSP-1,SUSPICIOUS - EVENT,2023-04-12,1724,9500 QUAIL POINTE LN,FAIRFAX STATION,VA,22039
1,SERV-1,SERVICE - POLICE SERVICE,2023-04-12,1658,2100 PIMMIT DR,FALLS CHURCH,VA,22043
1,SERV-29,SERVICE - DOMESTIC DISPUTE,2023-04-12,1704,13300 ROWLES PL,HERNDON,VA,20170
1,ANML-90Z-1,ANIMAL - RUNNING AT LARGE/UNRESTRICTED,2023-04-12,1659, OLD BLACKSMITH DR / VILLAGESMITH WAY,BURKE,VA,22015
2,ANML-90Z-3,ANIMAL - LICENSE VIOLATION,2023-04-12,1659, OLD BLACKSMITH DR / VILLAGESMITH WAY,BURKE,VA,22015
1,SERV-1,SERVICE - POLICE SERVICE,2023-04-12,1542,7600 MENDOTA PL,SPRINGFIELD,VA,22150
1,ANML-90Z-2,ANIMAL - RABIES CERTIFICATE VIOLATION,2023-04-12,1742,2000 BLUE RIDGE CT,HERNDON,VA,20170
2,ANML-90Z-3,ANIMAL - LICENSE VIOLATION,2023-04-12,1742,2000 BLUE RIDGE CT,HERNDON,VA,20170
3,ANML-90Z-1,ANIMAL - RUNNING AT LARGE/UNRESTRICTED,2023-04-12,1742,2000 BLUE RIDGE CT,HERNDON,VA,20170
1,SERV-29,SERVICE - DOMESTIC DISPUTE,2023-04-12,1730,3900 SAN LEANDRO PL,ALEXANDRIA,VA,22309
1,TRES-90J-1,TRESPASSING - PRIVATE PROPERTY,2023-04-12,1557,6700 RICHMOND HWY,ALEXANDRIA,VA,22306
1,LARC-23-3,LARCENY - SHOPLIFTING,2023-04-12,1804,7700 RICHMOND HWY,ALEXANDRIA,VA,22306
1,SERV-29,SERVICE - DOMESTIC DISPUTE,2023-04-12,1717,6700 TOWER DR,ALEXANDRIA,VA,22306
1,SUSP-1,SUSPICIOUS - EVENT,2023-04-12,1758,7500 MARC DR,FALLS CHURCH,VA,22042
1,LARC-23-3,LARCENY - SHOPLIFTING,2023-04-12,1824,5800 KINGSTOWNE CTR,ALEXANDRIA,VA,22315
1,DEST-290-7,DESTRUCTION - GRAFFITI,2023-04-12,1715,6700 ROCKLEDGE PL,CENTREVILLE,VA,20121
1,TRES-90J-5,TRESPASSING - METRO PROPERTY,2023-04-12,1859, LOWELL AVE / OLD DOMINION DR,MCLEAN,VA,22101
1,TRES-90J-1,TRESPASSING - PRIVATE PROPERTY,2023-04-12,1810,8100 AMERICAN HOLLY RD,LORTON,VA,22079
1,LARC-23-3,LARCENY - SHOPLIFTING,2023-04-12,1851,6400 SPRINGFIELD PLZ,SPRINGFIELD,VA,22150
1,LARC-23-3,LARCENY - SHOPLIFTING,2023-04-12,1901,7700 RICHMOND HWY,ALEXANDRIA,VA,22306
1,LARC-23-6,LARCENY - THEFT FROM MOTOR VEHICLE,2023-04-12,1824,4000 CHAMPIONSHIP CT,ANNANDALE,VA,22003
1,SERV-2,SERVICE - CIVIL DISPUTE,2023-04-12,1847,12100 POLO DR,FAIRFAX,VA,22033
1,WEAP-520-9,WEAPONS - BRANDISHING,2023-04-12,1924,2900 PATRICK HENRY DR,FALLS CHURCH,VA,22044
1,SERV-39,SERVICE - AVI THREAT SCHOOL,2023-04-12,1626,3400 PAYNE ST,FALLS CHURCH,VA,22041
1,ASSLT-13B-1,ASSAULT - SIMPLE; NOT AGGRAVATED,2023-04-12,1933,7100 HARRISON LN,ALEXANDRIA,VA,22306
1,SUSP-1,SUSPICIOUS - EVENT,2023-04-12,1655,8900 BROOK RD,MCLEAN,VA,22102
